Role-playing;8befc3cab42472c4720af42585895080
Adventure;a393d35271e1e49765fc1c60dbc55a3e
Action;91ad1a77081ba782a5065f393f2c37bf
Simulation;81d1b58893224939985a8d9768f12a72
Shooter;81d1b58893224939985a8d9768f12a72
Strategy;46c313982a37304083521fa37d050f63
Racing;254b8386ff61ce97c2e76402df0da5d6
Sports;3bcd69f5bfce7d1bc204c4220dce6282
